retroID,year,game_id,inning,batting_home,started_half_inning,strikeout_outs,total_outs_recorded,event_sequence,game_date,home_team_id,away_team_id,pitcher_team_id,opponent_team_id,site
trous001,1984,CHN198408080,4,0,true,3,3,K|S|W.1-2|K|D.2-H;1-3|K,1984-08-08,CHN,NYN,CHN,NYN,CHI11
ryann001,1984,CHN198408220,8,1,true,3,3,K|K|K,1984-08-22,CHN,HOU,HOU,CHN,CHI11
perep001,1984,CHN198408260,4,1,true,3,3,K|K|HR|S|SB2|K,1984-08-26,CHN,ATL,ATL,CHN,CHI11
jameb001,1984,CHN198409120,7,1,true,3,3,D|E1.2-H(NR);B-3|K|HR.3-H(UR)|K/C|K,1984-09-12,CHN,MON,MON,CHN,CHI11
sutcr001,1984,CHN198409190,2,0,true,3,3,K|K|K,1984-09-19,CHN,PIT,CHN,PIT,CHI11
smitl001,1984,CHN198409280,9,0,true,3,3,K|K|W|SB2|K,1984-09-28,CHN,SLN,CHN,SLN,CHI11
scheb001,1984,CIN198404060,9,0,true,3,3,S|K|SB2|K|S.2-H|K,1984-04-06,CIN,PHI,CIN,PHI,CIN08
andel001,1984,CIN198404070,8,1,true,3,3,K|K|K,1984-04-07,CIN,PHI,PHI,CIN,CIN08
schad001,1984,CIN198404090,5,1,true,3,3,K|S|K|K,1984-04-09,CIN,MON,MON,CIN,CIN08
lucag001,1984,CIN198404110,8,1,true,3,3,K|K|S|S.1-2|K,1984-04-11,CIN,MON,MON,CIN,CIN08
ryann001,1984,CIN198405010,4,1,true,3,3,K|D|K|W|W.2-3;1-2|K,1984-05-01,CIN,HOU,HOU,CIN,CIN08
sotom001,1984,CIN198405120,2,0,true,3,3,K|C/E2|K|K,1984-05-12,CIN,SLN,CIN,SLN,CIN08
sotom001,1984,CIN198405170,3,0,true,3,3,K|K|K+PB.B-1|SB2.1-3(E2/TH)|K,1984-05-17,CIN,CHN,CIN,CHN,CIN08
tunnl001,1984,CIN198405290,6,1,true,3,3,K|W|HR.1-H|K|K,1984-05-29,CIN,PIT,PIT,CIN,CIN08
robid001,1984,CIN198405300,10,1,true,3,3,K|K|K,1984-05-30,CIN,PIT,PIT,CIN,CIN08
penaa001,1984,CIN198406200,2,1,true,3,3,K|K|W|S.1-3|S.3-H;1-2|K,1984-06-20,CIN,LAN,LAN,CIN,CIN08
russj001,1984,CIN198407010,2,0,true,3,3,K|K|K,1984-07-01,CIN,MON,CIN,MON,CIN08
humet001,1984,CIN198407160,1,0,true,3,3,S|S.1-3|SB2|K|K|K,1984-07-16,CIN,PHI,CIN,PHI,CIN08
sotom001,1984,CIN198407190,5,0,true,3,3,K|K|W|SB2|W|K,1984-07-19,CIN,NYN,CIN,NYN,CIN08
humet001,1984,CIN198407210,1,0,true,3,3,K|K|K/C,1984-07-21,CIN,NYN,CIN,NYN,CIN08
valef001,1984,CIN198408050,3,1,true,3,3,K|K|D|K,1984-08-05,CIN,LAN,LAN,CIN,CIN08
ryann001,1984,CIN198408120,4,1,true,3,3,K|K|W|K,1984-08-12,CIN,HOU,HOU,CIN,CIN08
sotom001,1984,CIN198408220,2,0,true,3,3,K|K|K,1984-08-22,CIN,SLN,CIN,SLN,CIN08
tibbj001,1984,CIN198408300,6,0,true,3,3,S|K|K|K,1984-08-30,CIN,PIT,CIN,PIT,CIN08
garrs001,1984,CIN198409120,6,1,true,3,3,K|K|K,1984-09-12,CIN,SFN,SFN,CIN,CIN08
pricj001,1984,CIN198409140,3,0,true,3,3,K|K|K,1984-09-14,CIN,LAN,CIN,LAN,CIN08
mcgaa001,1984,CIN198409140,6,0,true,3,3,K|K|S|K,1984-09-14,CIN,LAN,CIN,LAN,CIN08
herso001,1984,CIN198409150,7,1,true,3,3,E4.B-1|W.1-2|K|K|K,1984-09-15,CIN,LAN,LAN,CIN,CIN08
sotom001,1984,CIN198409260,7,0,true,3,3,HR|K|K|K,1984-09-26,CIN,ATL,CIN,ATL,CIN08
russj001,1984,CIN198409280,6,0,true,3,3,K|K|K,1984-09-28,CIN,HOU,CIN,HOU,CIN08
niekp001,1984,CLE198404180,4,1,true,3,3,K|K|K,1984-04-18,CLE,NYA,NYA,CLE,CLE07
wilcm001,1984,CLE198405060,4,1,true,3,3,K|W|S.1-2|S.2-H;1-3|K|W.1-2|W.3-H;2-3;1-2|K,1984-05-06,CLE,DET,DET,CLE,CLE07
hursb001,1984,CLE198405170,5,1,true,3,3,K|S|K|K,1984-05-17,CLE,BOS,BOS,CLE,CLE07
comes001,1984,CLE198406260,3,0,true,3,3,K|S|SB2|W|E4.2-H(NR)(UR);1-3|W.1-2|K|K,1984-06-26,CLE,MIN,CLE,MIN,CLE07
eastj001,1984,CLE198408152,2,0,true,3,3,W|K|S.1-2|K|K,1984-08-15,CLE,TOR,CLE,TOR,CLE07
waddt001,1984,DET198404270,14,1,true,3,3,K|K|K,1984-04-27,DET,CLE,CLE,DET,DET04
ojedb001,1984,DET198405030,7,1,true,3,3,S|K|K|K,1984-05-03,DET,BOS,BOS,DET,DET04
hernw001,1984,DET198405150,8,0,true,3,3,W|K|K|S.1-2|K,1984-05-15,DET,SEA,DET,SEA,DET04
flanm001,1984,DET198406030,2,1,true,3,3,K|K|K,1984-06-03,DET,BAL,BAL,DET,DET04
petrd001,1984,DET198407220,7,0,true,3,3,S|K|S.1-2|K|K,1984-07-22,DET,TEX,DET,TEX,DET04
ojedb001,1984,DET198407272,6,1,true,3,3,K|K|K,1984-07-27,DET,BOS,BOS,DET,DET04
johnj001,1984,DET198407280,4,1,true,3,3,K|K|K,1984-07-28,DET,BOS,BOS,DET,DET04
wilcm001,1984,DET198407290,1,0,true,3,3,S|K|K|K,1984-07-29,DET,BOS,DET,BOS,DET04
boydo001,1984,DET198407290,3,1,true,3,3,K|K|S|K,1984-07-29,DET,BOS,BOS,DET,DET04
farrs001,1984,DET198408010,2,1,true,3,3,K|K|K,1984-08-01,DET,CLE,CLE,DET,DET04
jonem001,1984,DET198408051,3,1,true,3,3,K|K|K,1984-08-05,DET,KCA,KCA,DET,DET04
hernw001,1984,DET198408160,11,0,true,3,3,K|K|K,1984-08-16,DET,CAL,DET,CAL,DET04
petrd001,1984,DET198408190,5,0,true,3,3,K|K|K,1984-08-19,DET,SEA,DET,SEA,DET04
wilcm001,1984,DET198408210,2,0,true,3,3,K|K|K,1984-08-21,DET,OAK,DET,OAK,DET04
conrt001,1984,DET198408210,4,1,true,3,3,K23|S|K|K,1984-08-21,DET,OAK,OAK,DET,DET04
lazoj001,1984,DET198409190,5,1,true,3,3,K|S|W.1-2|K|K,1984-09-19,DET,MIL,MIL,DET,DET04
ryann001,1984,HOU198404150,4,0,true,3,3,S|D.1-3|K|K|K,1984-04-15,HOU,CIN,HOU,CIN,HOU02
scotm001,1984,HOU198404290,1,0,true,3,3,K|K|W|K,1984-04-29,HOU,ATL,HOU,ATL,HOU02
tudoj001,1984,HOU198405250,9,1,true,3,3,K|K|K,1984-05-25,HOU,PIT,PIT,HOU,HOU02
allen001,1984,HOU198405290,8,1,true,3,3,K|K23|K,1984-05-29,HOU,SLN,SLN,HOU,HOU02
suttb001,1984,HOU198405300,8,1,true,3,3,K23|K|K,1984-05-30,HOU,SLN,SLN,HOU,HOU02
ryann001,1984,HOU198406170,7,0,true,3,3,K|S|K|SB2|K,1984-06-17,HOU,LAN,HOU,LAN,HOU02
dipif001,1984,HOU198407170,9,0,false,3,3,W|SB2|K|FC/G.3-H;2-3|K|K,1984-07-17,HOU,NYN,HOU,NYN,HOU02
mcgaa001,1984,HOU198407200,5,1,true,3,3,K|K|K,1984-07-20,HOU,MON,MON,HOU,HOU02
bedrs001,1984,HOU198407300,7,1,true,3,3,K|K|K,1984-07-30,HOU,ATL,ATL,HOU,HOU02
knepb001,1984,HOU198407310,1,0,true,3,3,K|K|K,1984-07-31,HOU,ATL,HOU,ATL,HOU02
solaj001,1984,HOU198408010,8,0,true,3,3,S|HR.1-H|K|K|K,1984-08-01,HOU,ATL,HOU,ATL,HOU02
willf001,1984,HOU198408070,6,1,true,3,3,K|K|K,1984-08-07,HOU,SFN,SFN,HOU,HOU02
solaj001,1984,HOU198408290,6,0,true,3,3,K|K|K,1984-08-29,HOU,PIT,HOU,PIT,HOU02
knepb001,1984,HOU198409230,3,0,true,3,3,K|K|K,1984-09-23,HOU,CIN,HOU,CIN,HOU02
blacb001,1984,KCA198405130,2,0,true,3,3,K|K|K,1984-05-13,KCA,BOS,KCA,BOS,KAN06
johnj001,1984,KCA198405130,6,1,true,3,3,K|K|K,1984-05-13,KCA,BOS,BOS,KCA,KAN06
gubim001,1984,KCA198406050,4,0,true,3,3,K|K|K,1984-06-05,KCA,SEA,KCA,SEA,KAN06
jackd001,1984,KCA198406070,6,0,true,3,3,K|K|S|S.1-3|WP.3-H;1-2|K,1984-06-07,KCA,SEA,KCA,SEA,KAN06
smitm002,1984,KCA198406170,2,1,true,3,3,K|E6.B-1|K+SB2|K,1984-06-17,KCA,MIN,MIN,KCA,KAN06
beckj001,1984,KCA198407172,5,0,true,3,3,K|K|K,1984-07-17,KCA,CLE,KCA,CLE,KAN06
stied001,1984,KCA198407240,1,1,true,3,3,K|K|K,1984-07-24,KCA,TOR,TOR,KCA,KAN06
beckj001,1984,KCA198408150,6,0,true,3,3,K|K|K,1984-08-15,KCA,BOS,KCA,BOS,KAN06
darwd001,1984,KCA198408280,7,1,true,3,3,K|K|K,1984-08-28,KCA,TEX,TEX,KCA,KAN06
moorm001,1984,KCA198409080,1,1,true,3,3,K|K|W|K,1984-09-08,KCA,SEA,SEA,KCA,KAN06
huism001,1984,KCA198409090,9,0,true,3,3,S|K|SB2.1-3(E2/TH2)|K|E1.3-H(NR)(UR);B-3|K,1984-09-09,KCA,SEA,KCA,SEA,KAN06
blacb001,1984,KCA198409220,2,0,true,3,3,K|K|S|S.1-2|K,1984-09-22,KCA,OAK,KCA,OAK,KAN06
blacb001,1984,KCA198409220,4,0,true,3,3,K|D|T.2-H|W|K|K,1984-09-22,KCA,OAK,KCA,OAK,KAN06
laveg001,1984,LAN198404130,8,1,true,3,3,K|K|K,1984-04-13,LAN,SFN,SFN,LAN,LOS03
knepb001,1984,LAN198404230,2,1,true,3,3,HR|K|K|K,1984-04-23,LAN,HOU,HOU,LAN,LOS03
valef001,1984,LAN198405110,6,0,true,3,3,S|K|S.1-2|S.2-3;1-2|K|S.3-H;2-3;1-2|K,1984-05-11,LAN,NYN,LAN,NYN,LOS03
goodd001,1984,LAN198405110,9,1,true,3,3,K|K|K,1984-05-11,LAN,NYN,NYN,LAN,LOS03
penaa001,1984,LAN198405180,6,0,true,3,3,K|E5/G|D.1-H(UR)|K|K,1984-05-18,LAN,MON,LAN,MON,LOS03
penaa001,1984,LAN198406050,3,0,true,3,3,K/C|S7|K|SB2.1-3(E2/TH2)|E4.3-H(NR)(UR);B-2|K,1984-06-05,LAN,CIN,LAN,CIN,LOS03
diazc001,1984,LAN198406060,11,0,true,3,3,K|K|K,1984-06-06,LAN,CIN,LAN,CIN,LOS03
herso001,1984,LAN198406070,2,0,true,3,3,S/7|FC/G.1-2|K|K|D/8.2-H;1-H|K,1984-06-07,LAN,ATL,LAN,ATL,LOS03
perep001,1984,LAN198406070,9,1,true,3,3,K|S/9|K|K/C,1984-06-07,LAN,ATL,ATL,LAN,LOS03
valef001,1984,LAN198406090,4,0,true,3,3,K/C|K/C|K,1984-06-09,LAN,ATL,LAN,ATL,LOS03
valef001,1984,LAN198406270,7,0,true,3,3,K|K|W|K,1984-06-27,LAN,SDN,LAN,SDN,LOS03
sutcr001,1984,LAN198406290,3,1,true,3,3,S/7|SB2|K|K/C|W|K,1984-06-29,LAN,CHN,CHN,LAN,LOS03
howek001,1984,LAN198406300,2,0,false,3,3,K|K|K,1984-06-30,LAN,CHN,LAN,CHN,LOS03
herso001,1984,LAN198407240,3,0,true,3,3,K|S/8|SB2|K|WP.2-3|K,1984-07-24,LAN,ATL,LAN,ATL,LOS03
herso001,1984,LAN198408140,1,0,true,3,3,K23|K|S9|K,1984-08-14,LAN,NYN,LAN,NYN,LOS03
valef001,1984,LAN198408150,1,0,true,3,3,K|K|W|W.1-2|S9.2-H;1-3|K,1984-08-15,LAN,NYN,LAN,NYN,LOS03
valef001,1984,LAN198409260,5,0,true,3,3,K|K|K,1984-09-26,LAN,HOU,LAN,HOU,LOS03
haasm001,1984,MIL198404170,6,0,true,3,3,K|K|K,1984-04-17,MIL,CHA,MIL,CHA,MIL05
fingr001,1984,MIL198405190,9,0,true,3,3,K|K|S|K,1984-05-19,MIL,CLE,MIL,CLE,MIL05
fingr001,1984,MIL198406140,9,0,true,3,3,K|K|K,1984-06-14,MIL,BAL,MIL,BAL,MIL05
cocaj001,1984,MIL198406300,5,0,true,3,3,K|S|WP.1-2|K|S.2-H|SB2|K,1984-06-30,MIL,CAL,MIL,CAL,MIL05
zahng001,1984,MIL198406300,5,1,true,3,3,K|K|K,1984-06-30,MIL,CAL,CAL,MIL,MIL05
suttd001,1984,MIL198407021,2,0,true,3,3,S|K|K|K,1984-07-02,MIL,SEA,MIL,SEA,MIL05
laddp001,1984,MIL198407061,7,0,true,3,3,K|K|K,1984-07-06,MIL,OAK,MIL,OAK,MIL05
caldm001,1984,MIL198407250,2,0,true,3,3,K|K|K,1984-07-25,MIL,NYA,MIL,NYA,MIL05
mcclb001,1984,MIL198407271,9,0,true,3,3,K|S|BK.1-2|K|K,1984-07-27,MIL,KCA,MIL,KCA,MIL05
haasm001,1984,MIL198408040,4,0,true,3,3,K/C|K|K/C,1984-08-04,MIL,CHA,MIL,CHA,MIL05
suttd001,1984,MIL198409260,6,0,true,3,3,D|S.2-H|E4/SH.1-3|K|SB2|K|S.3-H(UR);2-H(UR)|K,1984-09-26,MIL,DET,MIL,DET,MIL05
filsp001,1984,MIN198404070,9,0,true,3,3,K|W|K|HR.1-H|W|W.1-2|K,1984-04-07,MIN,BAL,MIN,BAL,MIN03
gibsb001,1984,MIN198405250,6,1,true,3,3,W|K|S.1-2|K|K,1984-05-25,MIN,MIL,MIL,MIN,MIN03
gibsb001,1984,MIN198405250,7,1,true,3,3,K|K|K,1984-05-25,MIN,MIL,MIL,MIN,MIN03
armsm001,1984,MIN198407050,8,1,true,3,3,K|K|W|K,1984-07-05,MIN,NYA,NYA,MIN,MIN03
davir001,1984,MIN198407140,8,0,false,3,3,S.1-3|K+SB2|K|K,1984-07-14,MIN,DET,MIN,DET,MIN03
schrk001,1984,MIN198407250,3,0,true,3,3,K|K|S|SB2|K,1984-07-25,MIN,OAK,MIN,OAK,MIN03
stied001,1984,MIN198408260,8,1,true,3,3,K|K|K,1984-08-26,MIN,TOR,TOR,MIN,MIN03
smitm002,1984,MIN198408270,1,0,true,3,3,K|S|K|K,1984-08-27,MIN,TOR,MIN,TOR,MIN03
hursb001,1984,MIN198408280,4,1,true,3,3,K|S/8|K|S/8.1-2|W.2-3;1-2|K,1984-08-28,MIN,BOS,BOS,MIN,MIN03
nippa001,1984,MIN198408300,9,1,true,3,3,K|K|K,1984-08-30,MIN,BOS,BOS,MIN,MIN03
violf001,1984,MIN198409070,2,0,true,3,3,E5.B-1|K|K|K,1984-09-07,MIN,TEX,MIN,TEX,MIN03
smitm002,1984,MIN198409100,5,0,true,3,3,K|K|K,1984-09-10,MIN,KCA,MIN,KCA,MIN03
campb001,1984,MON198404130,7,1,true,3,3,T9/F89XDW|D7/F7L.3-H|S8/F78.2-3|K|K/C|K,1984-04-13,MON,PHI,PHI,MON,MON02
goodd001,1984,MON198404250,5,1,true,3,3,K|K|K,1984-04-25,MON,NYN,NYN,MON,MON02
penaa001,1984,MON198405300,7,1,true,3,3,K|W|K|K,1984-05-30,MON,LAN,LAN,MON,MON02
schad001,1984,MON198406091,6,0,true,3,3,K|K|S7|K,1984-06-09,MON,NYN,MON,NYN,MON02
mcgaa001,1984,MON198406092,4,0,true,3,3,S|K|D.1-H(E4/TH)|IW|D.2-H;1-H;B-3(THH)|K|S.3-H|K,1984-06-09,MON,NYN,MON,NYN,MON02
lacom001,1984,MON198407050,2,1,true,3,3,K|K|K,1984-07-05,MON,HOU,HOU,MON,MON02
heskj001,1984,MON198408100,3,0,true,3,3,K/C|K/C|K,1984-08-10,MON,CHN,MON,CHN,MON02
sutcr001,1984,MON198408120,4,1,true,3,3,K|K|K,1984-08-12,MON,CHN,CHN,MON,MON02
niekp001,1984,NYA198404290,2,0,true,3,3,K|K|K,1984-04-29,NYA,MIL,NYA,MIL,NYC16
howej001,1984,NYA198405070,8,0,true,3,3,K|K|K,1984-05-07,NYA,CLE,NYA,CLE,NYC16
thomr001,1984,NYA198405110,15,1,true,3,3,S|SB2|K|D.2-3|W|K|K,1984-05-11,NYA,SEA,SEA,NYA,NYC16
howej001,1984,NYA198405160,6,0,true,3,3,W|K|SB2|K|K,1984-05-16,NYA,OAK,NYA,OAK,NYC16
righd001,1984,NYA198405160,9,0,true,3,3,S|K|K+SB2|S.2-H;B-2(THH)|K,1984-05-16,NYA,OAK,NYA,OAK,NYC16
flanm001,1984,NYA198406170,1,1,true,3,3,S|K|K|HR.1-H|W|K23,1984-06-17,NYA,BAL,BAL,NYA,NYC16
violf001,1984,NYA198407220,6,1,true,3,3,K|K|E7/F|D.1-3|S.3-H(UR);2-H(UR)|K,1984-07-22,NYA,MIN,MIN,NYA,NYC16
guidr001,1984,NYA198408072,2,0,true,3,3,K|K|K,1984-08-07,NYA,CHA,NYA,CHA,NYC16
guidr001,1984,NYA198408072,9,0,true,3,3,K|K|K,1984-08-07,NYA,CHA,NYA,CHA,NYC16
rasmd001,1984,NYA198408090,5,0,true,3,3,HP|SB2|K|K|K,1984-08-09,NYA,CHA,NYA,CHA,NYC16
cowlj001,1984,NYA198408200,3,0,true,3,3,K|K|K,1984-08-20,NYA,CAL,NYA,CAL,NYC16
stied001,1984,NYA198409050,5,1,true,3,3,K|K|K23,1984-09-05,NYA,TOR,TOR,NYA,NYC16
armsm001,1984,NYA198409050,7,0,true,3,3,K|K|K,1984-09-05,NYA,TOR,NYA,TOR,NYC16
boddm001,1984,NYA198409190,6,1,true,3,3,S|HR.1-H|K|K|K,1984-09-19,NYA,BAL,BAL,NYA,NYC16
goodd001,1984,NYN198404190,3,0,true,3,3,K|S|W.1-2|K|K,1984-04-19,NYN,MON,NYN,MON,NYC17
goodd001,1984,NYN198404190,4,0,true,3,3,K|K|K,1984-04-19,NYN,MON,NYN,MON,NYC17
orosj001,1984,NYN198404290,9,0,true,3,3,K|K|K,1984-04-29,NYN,PHI,NYN,PHI,NYC17
goodd001,1984,NYN198405010,3,0,true,3,3,K|K|K,1984-05-01,NYN,CHN,NYN,CHN,NYC17
goodd001,1984,NYN198406110,7,0,true,3,3,K|K|K,1984-06-11,NYN,PIT,NYN,PIT,NYC17
jameb001,1984,NYN198406240,8,1,true,3,3,K|D|S.2-3|K|K,1984-06-24,NYN,MON,MON,NYN,NYC17
ryann001,1984,NYN198407030,2,1,true,3,3,K|K|K,1984-07-03,NYN,HOU,HOU,NYN,NYC17
darlr001,1984,NYN198407061,5,0,true,3,3,T|K|K|K,1984-07-06,NYN,CIN,NYN,CIN,NYC17
bereb001,1984,NYN198407080,6,0,true,3,3,K|K|K,1984-07-08,NYN,CIN,NYN,CIN,NYC17
kepsk001,1984,NYN198407250,1,1,true,3,3,K|K|K,1984-07-25,NYN,SLN,SLN,NYN,NYC17
trous001,1984,NYN198407291,8,1,true,3,3,K|K|S|K,1984-07-29,NYN,CHN,CHN,NYN,NYC17
ferns001,1984,NYN198408100,3,0,true,3,3,D|K|K|K,1984-08-10,NYN,PIT,NYN,PIT,NYC17
goodd001,1984,NYN198408110,5,0,true,3,3,K|K|W|K,1984-08-11,NYN,PIT,NYN,PIT,NYC17
goodd001,1984,NYN198408270,8,0,true,3,3,K|K/C|K/C,1984-08-27,NYN,LAN,NYN,LAN,NYC17
darlr001,1984,NYN198408290,1,0,true,3,3,K|W|S/7.1-3|W.1-2|K|W.3-H;2-3;1-2|K,1984-08-29,NYN,LAN,NYN,LAN,NYC17
darlr001,1984,NYN198408290,2,0,true,3,3,K|K/C|K,1984-08-29,NYN,LAN,NYN,LAN,NYC17
bereb001,1984,NYN198408312,2,0,true,3,3,K|K|K,1984-08-31,NYN,SDN,NYN,SDN,NYC17
goodd001,1984,NYN198409011,3,0,true,3,3,S|W.1-2|SB3|SB2|S.3-H;2-H|K|K|K,1984-09-01,NYN,SDN,NYN,SDN,NYC17
lollt001,1984,NYN198409020,5,1,true,3,3,K|K|K,1984-09-02,NYN,SDN,SDN,NYN,NYC17
lapod001,1984,NYN198409100,1,1,true,3,3,K|K|K,1984-09-10,NYN,SLN,SLN,NYN,NYC17
goodd001,1984,NYN198409120,5,0,true,3,3,K|K|K,1984-09-12,NYN,PIT,NYN,PIT,NYC17
goodd001,1984,NYN198409120,8,0,true,3,3,K|K|S|SB2|K,1984-09-12,NYN,PIT,NYN,PIT,NYC17
ferns001,1984,NYN198409260,3,0,true,3,3,S|S.1-2|K|K|K,1984-09-26,NYN,PHI,NYN,PHI,NYC17
caudb001,1984,OAK198405070,8,0,true,3,3,K|K|K,1984-05-07,OAK,SEA,OAK,SEA,OAK01
rijoj001,1984,OAK198405270,2,1,true,3,3,K|W|E4.1-2|K|S.2-H(UR);1-3|SB2|K,1984-05-27,OAK,NYA,NYA,OAK,OAK01
hursb001,1984,OAK198407160,1,1,true,3,3,S|W.1-2|K|K|K,1984-07-16,OAK,BOS,BOS,OAK,OAK01
corbd001,1984,OAK198407300,9,1,true,3,3,D|K|K|W+WP.2-3|S.3-H;1-3|I.1-2|K,1984-07-30,OAK,CAL,CAL,OAK,OAK01
sancl001,1984,OAK198408010,9,1,true,3,3,W|K/C|K|K,1984-08-01,OAK,CAL,CAL,OAK,OAK01
burrr001,1984,OAK198409100,7,0,true,3,3,K/C|K|K/C,1984-09-10,OAK,CHA,OAK,CHA,OAK01
reedr001,1984,OAK198409100,8,1,true,3,3,K|K|K,1984-09-10,OAK,CHA,CHA,OAK,OAK01
orosj001,1984,PHI198404200,10,1,true,3,3,K|K|K,1984-04-20,PHI,NYN,NYN,PHI,PHI12
pastf001,1984,PHI198405040,4,1,true,3,3,K|K|K,1984-05-04,PHI,CIN,CIN,PHI,PHI12
carls001,1984,PHI198405060,3,0,true,3,3,W|K|SB2|K|WP.2-3|K23,1984-05-06,PHI,CIN,PHI,CIN,PHI12
valef001,1984,PHI198405230,3,1,true,3,3,K|K|K,1984-05-23,PHI,LAN,LAN,PHI,PHI12
valef001,1984,PHI198405230,5,1,true,3,3,K|K|K,1984-05-23,PHI,LAN,LAN,PHI,PHI12
grosk001,1984,PHI198405240,6,0,true,3,3,K|K|S|K31,1984-05-24,PHI,LAN,PHI,LAN,PHI12
koosj001,1984,PHI198405270,3,0,true,3,3,K|K|K,1984-05-27,PHI,SDN,PHI,SDN,PHI12
carls001,1984,PHI198405300,7,0,true,3,3,K23|K|K,1984-05-30,PHI,SFN,PHI,SFN,PHI12
holla001,1984,PHI198405300,9,0,true,3,3,S|K|SB2|K|K,1984-05-30,PHI,SFN,PHI,SFN,PHI12
reusr001,1984,PHI198406010,3,1,true,3,3,D|S.2-3|K|K|S.3-H;1-2|W.2-3;1-2|K,1984-06-01,PHI,CHN,CHN,PHI,PHI12
stodt001,1984,PHI198406010,9,1,true,3,3,K|K|K,1984-06-01,PHI,CHN,CHN,PHI,PHI12
tekuk001,1984,PHI198406100,9,1,true,3,3,D|HR.2-H|K|K|W|K,1984-06-10,PHI,PIT,PIT,PHI,PHI12
hudsc001,1984,PHI198406250,1,0,true,3,3,D|K|W|K|K,1984-06-25,PHI,NYN,PHI,NYN,PHI12
ruhlv001,1984,PHI198406280,3,1,true,3,3,K|S|D.1-3|IW|K|K,1984-06-28,PHI,HOU,HOU,PHI,PHI12
holla001,1984,PHI198407040,9,0,true,3,3,S|W.1-2|K|K|K,1984-07-04,PHI,CIN,PHI,CIN,PHI12
mahlr001,1984,PHI198407050,5,1,true,3,3,K|K|K,1984-07-05,PHI,ATL,ATL,PHI,PHI12
moord001,1984,PHI198407070,9,1,true,3,3,K|D|K|K,1984-07-07,PHI,ATL,ATL,PHI,PHI12
mcmuc001,1984,PHI198407080,2,1,true,3,3,W|S.1-2|WP.2-3;1-2|K|K|K,1984-07-08,PHI,ATL,ATL,PHI,PHI12
stodt001,1984,PHI198407240,7,1,true,3,3,HR|K|T|K|IW|K/C,1984-07-24,PHI,CHN,CHN,PHI,PHI12
carls001,1984,PHI198408110,2,0,true,3,3,K|S|K|BK.1-2|W|SB3|K,1984-08-11,PHI,SLN,PHI,SLN,PHI12
welcb001,1984,PHI198408250,5,1,true,3,3,K|K|K,1984-08-25,PHI,LAN,LAN,PHI,PHI12
granm001,1984,PHI198409010,7,1,true,3,3,K|T|K|K,1984-09-01,PHI,SFN,SFN,PHI,PHI12
sutcr001,1984,PHI198409030,1,1,true,3,3,K|K|K,1984-09-03,PHI,CHN,CHN,PHI,PHI12
sutcr001,1984,PHI198409030,6,1,true,3,3,K|K|K,1984-09-03,PHI,CHN,CHN,PHI,PHI12
sutcr001,1984,PHI198409030,7,1,true,3,3,K|K|W|D.1-3|S.3-H;2-H|K,1984-09-03,PHI,CHN,CHN,PHI,PHI12
carmd001,1984,PHI198409130,8,0,true,3,3,K|K|K,1984-09-13,PHI,SLN,PHI,SLN,PHI12
gullb001,1984,PHI198409150,3,1,true,3,3,K|K|D|K,1984-09-15,PHI,MON,MON,PHI,PHI12
carmd001,1984,PHI198409160,9,0,true,3,3,S|WP.1-2|K|IW|K|D.2-H;1-3|K,1984-09-16,PHI,MON,PHI,MON,PHI12
goodd001,1984,PHI198409170,1,1,true,3,3,S|SB2|K|K|K,1984-09-17,PHI,NYN,NYN,PHI,PHI12
goodd001,1984,PHI198409170,5,1,true,3,3,K|S|SB2|K|K,1984-09-17,PHI,NYN,NYN,PHI,PHI12
schic001,1984,PHI198409190,4,1,true,3,3,E3.B-1|K|K|K,1984-09-19,PHI,NYN,NYN,PHI,PHI12
robid001,1984,PHI198409301,9,1,true,3,3,K|K|K,1984-09-30,PHI,PIT,PIT,PHI,PHI12
scurr001,1984,PHI198409302,9,1,true,3,3,K|K|K,1984-09-30,PHI,PIT,PIT,PHI,PHI12
candj001,1984,PIT198404180,1,0,true,3,3,K|T|S.3-H|K|K,1984-04-18,PIT,PHI,PIT,PHI,PIT07
ryann001,1984,PIT198405160,4,1,true,3,3,K|K|K,1984-05-16,PIT,HOU,HOU,PIT,PIT07
ryann001,1984,PIT198405160,7,1,true,3,3,K|K|K,1984-05-16,PIT,HOU,HOU,PIT,PIT07
candj001,1984,PIT198405230,6,0,true,3,3,S|K|D.1-3|S.3-H;2-3|K|K,1984-05-23,PIT,CIN,PIT,CIN,PIT07
mcwil001,1984,PIT198405240,1,0,true,3,3,K|K|K,1984-05-24,PIT,CIN,PIT,CIN,PIT07
delej001,1984,PIT198405310,1,0,true,3,3,D|WP.2-3|K|K|K,1984-05-31,PIT,MON,PIT,MON,PIT07
delej001,1984,PIT198407120,2,0,true,3,3,K|HR|K|K,1984-07-12,PIT,SFN,PIT,SFN,PIT07
willf001,1984,PIT198407132,16,1,true,3,3,D|K|K|K,1984-07-13,PIT,SFN,SFN,PIT,PIT07
delej001,1984,PIT198407170,1,0,true,3,3,K|K|K,1984-07-17,PIT,LAN,PIT,LAN,PIT07
delej001,1984,PIT198407170,5,0,true,3,3,K|K|K,1984-07-17,PIT,LAN,PIT,LAN,PIT07
delej001,1984,PIT198407280,4,0,true,3,3,K|K|K,1984-07-28,PIT,SLN,PIT,SLN,PIT07
moord001,1984,PIT198408200,8,1,true,3,3,S|K|K|K,1984-08-20,PIT,ATL,ATL,PIT,PIT07
